id, s[GeV^{2}], <Q>[GeV], Q_min[GeV], Q_max[GeV], <xB>, xB_min, xB_max, <z>, z_min, z_max, <pT>, pT_min, pT_max, Delta_bin[GeV^3], xSec_diff[pb/GeV^3], xSec_uncorr_error, xSec_corr_error, y_min, y_max, W2_min[GeV^2], W2_max[GeV^2],target_mass[GeV], product_mass[GeV], N_gen, N_reco, abs_stat_error, abs_sys_error, efficiency 
76,10000,1.20918,1,1.77828,0.000260591,0.0001,0.000398107,0.543996,0.5,0.6,0.0677554,0,0.1,2.32011e-06,6.47604e+07,508126,2.33497e+06,0.01,0.95,10,10000,0.938,0.497,106,64,0.00664024,0,0.603774
77,10000,1.19873,1,1.77828,0.000273249,0.0001,0.000398107,0.546637,0.5,0.6,0.154561,0.1,0.2,2.32011e-06,1.8023e+08,837937,6.49827e+06,0.01,0.95,10,10000,0.938,0.497,295,181,0.00394852,0,0.613559
78,10000,1.1926,1,1.77828,0.000269351,0.0001,0.000398107,0.545924,0.5,0.6,0.251103,0.2,0.3,2.32011e-06,1.96725e+08,825531,7.09303e+06,0.01,0.95,10,10000,0.938,0.497,322,214,0.00363134,0,0.664596
79,10000,1.19513,1,1.77828,0.000268767,0.0001,0.000398107,0.544953,0.5,0.6,0.349333,0.3,0.4,2.32011e-06,1.83895e+08,772119,6.63044e+06,0.01,0.95,10,10000,0.938,0.497,301,209,0.00367452,0,0.694352
80,10000,1.18627,1,1.77828,0.000268438,0.0001,0.000398107,0.542932,0.5,0.6,0.448007,0.4,0.5,2.32011e-06,1.66178e+08,758013,5.99162e+06,0.01,0.95,10,10000,0.938,0.497,272,181,0.00394852,0,0.665441
81,10000,1.19926,1,1.77828,0.000260125,0.0001,0.000398107,0.547662,0.5,0.6,0.548987,0.5,0.6,2.32011e-06,1.5457e+08,682900,5.57309e+06,0.01,0.95,10,10000,0.938,0.497,253,184,0.0039162,0,0.727273
82,10000,1.19973,1,1.77828,0.00026708,0.0001,0.000398107,0.547188,0.5,0.6,0.648533,0.6,0.7,2.32011e-06,1.18524e+08,594980,4.27344e+06,0.01,0.95,10,10000,0.938,0.497,194,142,0.00445789,0,0.731959
83,10000,1.18925,1,1.77828,0.000261243,0.0001,0.000398107,0.546819,0.5,0.6,0.749397,0.7,0.8,2.32011e-06,9.22531e+07,554338,3.32623e+06,0.01,0.95,10,10000,0.938,0.497,151,103,0.00523426,0,0.682119
84,10000,1.2017,1,1.77828,0.000266509,0.0001,0.000398107,0.544295,0.5,0.6,0.847927,0.8,0.9,2.32011e-06,6.35386e+07,402129,2.29092e+06,0.01,0.95,10,10000,0.938,0.497,104,84,0.00579608,0,0.807692
85,10000,1.19492,1,1.77828,0.000267149,0.0001,0.000398107,0.546418,0.5,0.6,0.943373,0.9,1,2.32011e-06,2.99364e+07,273565,1.07937e+06,0.01,0.95,10,10000,0.938,0.497,49,40,0.00839932,0,0.816327
