id, s[GeV^{2}], <Q>[GeV], Q_min[GeV], Q_max[GeV], <xB>, xB_min, xB_max, <z>, z_min, z_max, <pT>, pT_min, pT_max, Delta_bin[GeV^3], xSec_diff[pb/GeV^3], xSec_uncorr_error, xSec_corr_error, y_min, y_max, W2_min[GeV^2], W2_max[GeV^2],target_mass[GeV], product_mass[GeV], N_gen, N_reco, abs_stat_error, abs_sys_error, efficiency 
67,10000,3.91633,3.16228,4.21697,0.00175042,0.00158489,0.00251189,0.159286,0.15,0.2,0.968213,0.9,1,4.88848e-06,1871.14,1237.36,93.5572,0.01,0.95,10,10000,0.938,0.497,2,2,0.661286,0,1
68,10000,4.04604,3.16228,4.21697,0.00175681,0.00158489,0.00251189,0.235072,0.2,0.25,1.12274,1,1.5,2.44424e-05,187.114,174.989,9.35572,0.01,0.95,10,10000,0.938,0.497,1,1,0.9352,0,1
69,10000,4.64152,4.21697,5.62342,0.00242718,0.00158489,0.00251189,0.0975005,0.05,0.1,0.581241,0.5,0.6,6.51889e-06,701.58,656.118,35.079,0.01,0.95,10,10000,0.938,0.497,1,1,0.9352,0,1
70,10000,4.69896,4.21697,5.62342,0.00241705,0.00158489,0.00251189,0.0656693,0.05,0.1,0.647094,0.6,0.7,6.51889e-06,2806.32,1694.09,140.316,0.01,0.95,10,10000,0.938,0.497,4,3,0.539938,0,0.75
71,10000,4.59286,4.21697,5.62342,0.00225788,0.00158489,0.00251189,0.095474,0.05,0.1,0.731668,0.7,0.8,6.51889e-06,1403.16,-nan,70.158,0.01,0.95,10,10000,0.938,0.497,2,3,0.539938,0,1.5
72,10000,4.59718,4.21697,5.62342,0.00237439,0.00158489,0.00251189,0.0730665,0.05,0.1,0.952892,0.9,1,6.51889e-06,2806.32,1694.09,140.316,0.01,0.95,10,10000,0.938,0.497,4,3,0.539938,0,0.75
73,10000,4.48403,4.21697,5.62342,0.00220681,0.00158489,0.00251189,0.0769828,0.05,0.1,1.16804,1,1.5,3.25945e-05,1122.53,420.851,56.1264,0.01,0.95,10,10000,0.938,0.497,8,7,0.353472,0,0.875
74,10000,4.49622,4.21697,5.62342,0.00249022,0.00158489,0.00251189,0.122272,0.1,0.15,0.805343,0.8,0.9,6.51889e-06,701.58,656.118,35.079,0.01,0.95,10,10000,0.938,0.497,1,1,0.9352,0,1
75,10000,4.48739,4.21697,5.62342,0.00224309,0.00158489,0.00251189,0.10055,0.1,0.15,0.932164,0.9,1,6.51889e-06,701.58,656.118,35.079,0.01,0.95,10,10000,0.938,0.497,1,1,0.9352,0,1
76,10000,4.61637,4.21697,5.62342,0.00241364,0.00158489,0.00251189,0.102085,0.1,0.15,1.40889,1,1.5,3.25945e-05,420.948,508.226,21.0474,0.01,0.95,10,10000,0.938,0.497,3,1,0.9352,0,0.333333
77,10000,5.24676,4.21697,5.62342,0.00332623,0.00251189,0.00398107,0.0717337,0.05,0.1,0.30747,0.3,0.4,1.03316e-05,442.672,-nan,22.1336,0.01,0.95,10,10000,0.938,0.497,1,2,0.661286,0,2
78,10000,5.04007,4.21697,5.62342,0.00271316,0.00251189,0.00398107,0.0708939,0.05,0.1,0.468268,0.4,0.5,1.03316e-05,442.672,413.987,22.1336,0.01,0.95,10,10000,0.938,0.497,1,1,0.9352,0,1
79,10000,4.85626,4.21697,5.62342,0.00273027,0.00251189,0.00398107,0.0576362,0.05,0.1,0.537402,0.5,0.6,1.03316e-05,885.344,1014.06,44.2672,0.01,0.95,10,10000,0.938,0.497,2,1,0.9352,0,0.5
80,10000,4.90785,4.21697,5.62342,0.0029809,0.00251189,0.00398107,0.0646073,0.05,0.1,0.677302,0.6,0.7,1.03316e-05,885.344,1014.06,44.2672,0.01,0.95,10,10000,0.938,0.497,2,1,0.9352,0,0.5
81,10000,5.00474,4.21697,5.62342,0.00282265,0.00251189,0.00398107,0.0778265,0.05,0.1,0.788116,0.7,0.8,1.03316e-05,885.344,1014.06,44.2672,0.01,0.95,10,10000,0.938,0.497,2,1,0.9352,0,0.5
82,10000,5.24549,4.21697,5.62342,0.00306008,0.00251189,0.00398107,0.0648425,0.05,0.1,0.864509,0.8,0.9,1.03316e-05,1770.69,1068.91,88.5344,0.01,0.95,10,10000,0.938,0.497,4,3,0.539938,0,0.75
83,10000,5.10894,4.21697,5.62342,0.00282078,0.00251189,0.00398107,0.0710127,0.05,0.1,0.924653,0.9,1,1.03316e-05,2213.36,1133.75,110.668,0.01,0.95,10,10000,0.938,0.497,5,4,0.4676,0,0.8
84,10000,5.20439,4.21697,5.62342,0.00308684,0.00251189,0.00398107,0.0728667,0.05,0.1,1.26118,1,1.5,5.16582e-05,1062.41,339.368,53.1206,0.01,0.95,10,10000,0.938,0.497,12,10,0.295736,0,0.833333
85,10000,4.76144,4.21697,5.62342,0.00272944,0.00251189,0.00398107,0.104535,0.1,0.15,0.746103,0.7,0.8,1.03316e-05,442.672,413.987,22.1336,0.01,0.95,10,10000,0.938,0.497,1,1,0.9352,0,1
86,10000,4.84727,4.21697,5.62342,0.00262926,0.00251189,0.00398107,0.113092,0.1,0.15,0.97019,0.9,1,1.03316e-05,442.672,413.987,22.1336,0.01,0.95,10,10000,0.938,0.497,1,1,0.9352,0,1
87,10000,4.93838,4.21697,5.62342,0.00305042,0.00251189,0.00398107,0.126258,0.1,0.15,1.24805,1,1.5,5.16582e-05,442.672,185.14,22.1336,0.01,0.95,10,10000,0.938,0.497,5,5,0.418234,0,1
